date,daily_excess_return,cumulative_excess_return
2022-07-15,0.003159722938875802,0.015371193848702452
2022-07-18,5.963727834904973e-05,0.015430831127051502
2022-07-19,0.007900280620634451,0.023331111747685953
2022-07-20,-0.0007767921533427983,0.022554319594343154
2022-07-21,0.001586752952609089,0.024141072546952243
2022-07-22,-0.0037200528012852753,0.020421019745666968
2022-07-25,0.0007988141654071536,0.021219833911074123
2022-07-26,0.0015184441778728578,0.022738278088946982
2022-07-27,-0.0008281783950214658,0.021910099693925517
2022-07-28,0.0008893725294695913,0.02279947222339511
2022-07-29,-0.005339140536273053,0.017460331687122056
2022-08-01,0.0031729454519356984,0.020633277139057753
2022-08-02,-0.008175832507270503,0.01245744463178725
2022-08-03,0.006319322577283787,0.018776767209071038
2022-08-04,0.0015001037395111997,0.020276870948582236
2022-08-05,0.00790757481436815,0.028184445762950386
2022-08-08,0.00434775845696623,0.032532204219916615
2022-08-09,-0.005272215829662449,0.027259988390254165
2022-08-10,0.0003959396880871751,0.02765592807834134
2022-08-11,0.007851104752434869,0.035507032830776206
2022-08-12,0.00273489049010774,0.03824192332088395
2022-08-15,-0.006497598755547759,0.03174432456533619
2022-08-16,0.0013467069183207936,0.03309103148365698
2022-08-17,-0.0010797000751516445,0.03201133140850534
2022-08-18,-0.0009449103536382415,0.031066421054867097
2022-08-19,0.003119036991606501,0.0341854580464736
2022-08-22,0.0003983769767625493,0.03458383502323615
2022-08-23,-0.001109000661257204,0.03347483436197895
2022-08-24,0.0019220944477677693,0.035396928809746715
2022-08-25,0.00209759449294121,0.037494523302687925
2022-08-26,0.0006321898499549398,0.03812671315264286
2022-08-29,0.002373992585508767,0.04050070573815163
2022-08-30,0.00017371574739478927,0.04067442148554642
2022-08-31,-0.008335744348696975,0.032338677136849445
2022-09-01,-0.00023536405105317512,0.03210331308579627
2022-09-02,0.004422747063782178,0.036526060149578446
2022-09-05,-0.002087877023648157,0.03443818312593029
2022-09-06,0.009741749821173358,0.04417993294710365
2022-09-07,0.007860348405627403,0.05204028135273105
2022-09-08,-0.0010481607935356363,0.050992120559195414
2022-09-09,-0.005566300825326498,0.045425819733868916
2022-09-13,-0.0005204416234491218,0.044905378110419794
2022-09-14,-4.679277074274871e-05,0.04485858533967704
2022-09-15,0.003131545819514962,0.047990131159192005
2022-09-16,-0.0032684485254776525,0.04472168263371435
2022-09-19,-0.004996578358129407,0.03972510427558494
2022-09-20,0.005574261912917286,0.04529936618850223
2022-09-21,0.00375022440078669,0.04904959058928892
2022-09-22,0.001642246403318943,0.05069183699260786
2022-09-23,-0.0056500372490652555,0.0450417997435426
2022-09-26,-0.0064946080607217625,0.03854719168282084
2022-09-27,0.01043097978627664,0.048978171469097484
2022-09-28,-0.006176673085555491,0.04280149838354199
2022-09-29,-0.0029137791868554096,0.03988771919668658
2022-09-30,0.0007756775307507039,0.04066339672743728
2022-10-10,-0.0053431954816211226,0.03532020124581616
2022-10-11,-0.0022055206253961774,0.03311468062041999
2022-10-12,0.012352291342551865,0.04546697196297185
2022-10-13,0.007361144998055331,0.05282811696102718
2022-10-14,0.01111900029861834,0.06394711725964553
2022-10-17,0.008205263622292618,0.07215238088193815
2022-10-18,-0.002455226095684458,0.06969715478625368
2022-10-19,0.0029762248576905223,0.07267337964394421
2022-10-20,0.009374346173517309,0.08204772581746152
2022-10-21,0.001070505412900679,0.0831182312303622
2022-10-24,0.007131473168592819,0.09024970439895502
2022-10-25,0.0012288978158922427,0.09147860221484727
2022-10-26,0.00892700693772722,0.10040560915257449
2022-10-27,0.0069334024800388055,0.1073390116326133
2022-10-28,-0.004142131891355881,0.10319687974125741
2022-10-31,0.001506730192429372,0.10470360993368678
2022-11-01,0.009161568338381642,0.11386517827206842
2022-11-02,0.015239277302107604,0.12910445557417602
2022-11-03,0.005690098102260075,0.13479455367643609
2022-11-04,0.003499595390051199,0.1382941490664873
2022-11-07,0.0023073772824074665,0.14060152634889475
2022-11-08,-0.00036184639406510724,0.14023967995482964
2022-11-09,0.001767658281612713,0.14200733823644235
2022-11-10,0.00011891368938934504,0.1421262519258317
2022-11-11,-0.005389540755996111,0.1367367111698356
2022-11-14,0.0009214657387935983,0.1376581769086292
2022-11-15,0.007160277902357554,0.14481845481098674
2022-11-16,2.2341059290408922e-05,0.14484079587027715
2022-11-17,0.003726413603341612,0.14856720947361876
2022-11-18,-0.0058186833584726524,0.1427485261151461
2022-11-21,0.0044515033748243555,0.14720002948997046
2022-11-22,0.005724583658087422,0.1529246131480579
2022-11-23,0.005366201887809753,0.15829081503586764
2022-11-24,0.002161168778857973,0.1604519838147256
2022-11-25,-0.0032205741344711967,0.15723140968025442
2022-11-28,0.0017277547531305685,0.15895916443338498
2022-11-29,-0.008552008820519024,0.15040715561286597
2022-11-30,0.00033489067582046655,0.15074204628868643
2022-12-01,0.0038828426103527445,0.15462488889903916
2022-12-02,0.0007988295437165332,0.1554237184427557
2022-12-05,-0.0041826040748444955,0.1512411143679112
2022-12-06,0.0014449713979393145,0.15268608576585052
2022-12-07,-0.001955454684547713,0.1507306310813028
2022-12-08,-9.362903192482115e-05,0.150637002049378
2022-12-09,-0.00520850412901291,0.14542849792036508
2022-12-12,0.0012368392674601454,0.14666533718782523
2022-12-13,0.00376355845127884,0.15042889563910408
2022-12-14,-0.0010876658796908027,0.14934122975941327
2022-12-15,-0.004478907240701809,0.14486232251871148
2022-12-16,0.002456599147129911,0.1473189216658414
2022-12-19,-0.004134630388227802,0.1431842912776136
2022-12-20,0.006692629898278761,0.14987692117589235
2022-12-21,-0.004965746780246304,0.14491117439564605
2022-12-22,-0.004257341155536854,0.1406538332401092
2022-12-23,0.0017942566250032644,0.14244808986511245
2022-12-26,0.004518159569309293,0.14696624943442174
2022-12-27,0.00017508680364653034,0.14714133623806827
2022-12-28,-0.003417183995943081,0.1437241522421252
2022-12-29,-0.0008166696239491389,0.14290748261817607
2022-12-30,-0.0060286242580717304,0.13687885836010433
2023-01-03,0.006003214143726972,0.1428820725038313
2023-01-04,-0.0028138930767996144,0.1400681794270317
2023-01-05,-0.006644730888042532,0.13342344853898916
2023-01-06,0.0015779307548152248,0.13500137929380437
2023-01-09,-0.002575758558952306,0.13242562073485206
2023-01-10,-0.001972794849256183,0.13045282588559587
2023-01-11,-0.0006904803573685523,0.12976234552822732
2023-01-12,-0.0008892757194709686,0.12887306980875635
2023-01-13,-0.0024757797098202794,0.12639729009893608
2023-01-16,-0.0008938292191308215,0.12550346087980527
2023-01-17,0.001974602701961693,0.12747806358176697
2023-01-18,0.002791201473828727,0.1302692650555957
2023-01-19,0.0006854452641324728,0.13095471031972816
2023-01-20,0.002890804863711678,0.13384551518343984
2023-01-30,0.0019121859339394551,0.1357577011173793
2023-01-31,0.006584836950082558,0.14234253806746186
2023-02-01,0.00042015577355780095,0.14276269384101967
2023-02-02,0.003961323742868965,0.14672401758388864
2023-02-03,0.001558214758264041,0.14828223234215268
2023-02-06,0.006152699915754064,0.15443493225790675
2023-02-07,0.0005746182520419138,0.15500955050994866
2023-02-08,0.001057062733454037,0.1560666132434027
2023-02-09,-0.002014669067142892,0.1540519441762598
2023-02-10,0.0004233281173790563,0.15447527229363886
2023-02-13,-0.0025444530201220463,0.15193081927351682
2023-02-14,-0.0009993853334070392,0.15093143394010977
2023-02-15,-0.0008329676858667797,0.150098466254243
2023-02-16,-0.002285234872842941,0.14781323138140007
2023-02-17,0.005751202422620262,0.15356443380402032
2023-02-20,-0.00807762328850507,0.14548681051551526
2023-02-21,0.003847061678151293,0.14933387219366656
2023-02-22,0.0015371941326275695,0.15087106632629413
2023-02-23,0.0018617484771355072,0.15273281480342962
2023-02-24,0.003090559515541156,0.15582337431897078
2023-02-27,0.000701155458206399,0.15652452977717718
2023-02-28,0.0003164959052074298,0.15684102568238462
2023-03-01,-0.0036903427468342994,0.15315068293555031
2023-03-02,0.0014126720301531658,0.15456335496570348
2023-03-03,0.001642740268667392,0.15620609523437087
2023-03-06,0.0031264497376829107,0.1593325449720538
2023-03-07,-0.0022847663506965657,0.15704777862135721
2023-03-08,0.0021988339693942527,0.15924661259075146
2023-03-09,-0.0004440122299476551,0.1588026003608038
2023-03-10,-0.0001253765903934053,0.15867722377041038
2023-03-13,-0.005864293095454281,0.1528129306749561
2023-03-14,-0.0032003169064176258,0.1496126137685385
2023-03-15,0.001796192860567176,0.15140880662910566
2023-03-16,-0.00450024889614691,0.14690855773295874
2023-03-17,-0.008777327370994315,0.13813123036196442
2023-03-20,0.004322767977172331,0.14245399833913674
2023-03-21,0.004013957758667586,0.14646795609780433
2023-03-22,-0.0034456917574699287,0.1430222643403344
2023-03-23,-0.008957427606799724,0.1340648367335347
2023-03-24,0.0031773212978296853,0.1372421580313644
2023-03-27,0.004226812945594132,0.1414689709769585
2023-03-28,0.001992480809103654,0.14346145178606218
2023-03-29,-0.0019031890851465712,0.1415582627009156
2023-03-30,0.0031354866405043508,0.14469374934141993
2023-03-31,-0.010738970507705949,0.13395477883371398
2023-04-03,0.00471796920189519,0.13867274803560917
2023-04-04,-0.0062401286815870856,0.1324326193540221
2023-04-06,0.0008165990646470713,0.13324921841866916
2023-04-07,0.0031755302268264463,0.1364247486454956
2023-04-10,0.004353890551016728,0.14077863919651235
2023-04-11,0.004051110400662285,0.14482974959717462
2023-04-12,-0.003480357263303184,0.14134939233387145
2023-04-13,0.005621055060631489,0.14697044739450293
2023-04-14,-0.0008701787571971494,0.1461002686373058
2023-04-17,0.0015470032779471162,0.14764727191525293
2023-04-18,0.0032494493367710518,0.15089672125202397
2023-04-19,-0.0014310556415518803,0.1494656656104721
2023-04-20,-0.006033336165208293,0.1434323294452638
2023-04-21,0.000728555623283254,0.14416088506854705
2023-04-24,-0.0033348072831949453,0.1408260777853521
2023-04-25,-0.007858203712269468,0.13296787407308264
2023-04-26,0.008743715041811404,0.14171158911489404
2023-04-27,0.00043948696573032167,0.14215107608062436
2023-04-28,0.0006506527664167123,0.14280172884704107
2023-05-04,-0.006460577194121852,0.1363411516529192
2023-05-05,-0.00417173938820134,0.13216941226471787
2023-05-08,-0.009373952018461952,0.12279546024625593
2023-05-09,-0.0013115258766977353,0.12148393436955819
2023-05-10,0.01414024297159167,0.13562417734114987
2023-05-11,0.001392052578596554,0.13701622991974644
2023-05-12,-0.0008514560214510121,0.13616477389829543
2023-05-15,0.005668792422416107,0.14183356632071153
2023-05-16,0.0013666159107027268,0.14320018223141426
2023-05-17,-0.0003646195833781592,0.1428355626480361
2023-05-18,0.0009070947241748078,0.1437426573722109
2023-05-19,0.0030699511618055195,0.14681260853401643
2023-05-22,-0.0001650955982725867,0.14664751293574385
2023-05-23,-0.00019148105594705926,0.1464560318797968
2023-05-24,-0.0025515030464020806,0.14390452883339472
2023-05-25,-0.001567658905495268,0.14233686992789946
2023-05-26,-0.001492344452860668,0.14084452547503878
2023-05-29,0.0013819097423184293,0.1422264352173572
2023-05-30,0.005083675081417914,0.1473101102987751
2023-05-31,0.0008961713426028459,0.14820628164137795
2023-06-01,0.0076401416229736185,0.15584642326435155
2023-06-02,0.005295051238408306,0.16114147450275987
2023-06-05,-0.003929822720493193,0.15721165178226668
2023-06-06,-0.0006159056319887197,0.15659574615027796
2023-06-07,-0.002038192126199479,0.15455755402407848
2023-06-08,-0.007333522198270076,0.1472240318258084
2023-06-09,0.0027221570681544393,0.14994618889396283
2023-06-12,0.006552771213663464,0.1564989601076263
2023-06-13,-0.0009948089870584708,0.1555041511205678
2023-06-14,0.0002229648296803645,0.15572711595024818
2023-06-15,0.003429133116108827,0.159156249066357
2023-06-16,-2.86946351430039e-05,0.15912755443121399
2023-06-19,0.0004456612554310894,0.15957321568664506
2023-06-20,-0.0010265024834500876,0.15854671320319497
2023-06-21,-0.0008389947929765579,0.1577077184102184
2023-06-26,0.001648088892212611,0.159355807302431
2023-06-27,0.0022484068281442594,0.16160421413057527
2023-06-28,0.002599729047005188,0.16420394317758047
2023-06-29,0.00018869975778898506,0.16439264293536945
2023-06-30,0.007939992308599276,0.17233263524396872
2023-07-03,0.0013234830505821048,0.17365611829455083
2023-07-04,0.005847518903827016,0.17950363719837784
2023-07-05,0.0007199026740079433,0.1802235398723858
2023-07-06,-0.0013904001498285248,0.17883313972255727
2023-07-07,0.0017342494606196743,0.18056738918317694
2023-07-10,0.006565593843548026,0.18713298302672496
2023-07-11,-0.003504261125245305,0.18362872190147966
2023-07-12,0.0013069208041144348,0.1849356427055941
2023-07-13,0.0010125753770569659,0.18594821808265105
2023-07-14,0.0009647540265264636,0.1869129721091775
2023-07-17,0.004053603060173007,0.1909665751693505
2023-07-18,0.001614067095234379,0.19258064226458488
2023-07-19,0.0010716424762802974,0.19365228474086518
2023-07-20,-0.0015678488421201223,0.19208443589874505
2023-07-21,0.0009415693861834622,0.1930260052849285
2023-07-24,5.621698589759145e-05,0.19308222227082608
2023-07-25,0.0012599767858847827,0.19434219905671085
2023-07-26,-0.003081823352057379,0.19126037570465348
2023-07-27,-0.004099186335908861,0.18716118936874462
2023-07-28,0.0018509350732991772,0.1890121244420438
2023-07-31,0.005061195050396794,0.19407331949244058
2023-08-01,0.0010205608109394395,0.19509388030338
2023-08-02,-0.0015515807454664734,0.19354229955791355
2023-08-03,-0.0019170052563078537,0.1916252943016057
2023-08-04,0.0015086989663180232,0.19313399326792371
2023-08-07,0.0005960926654223312,0.19373008593334604
2023-08-08,-0.001368942883727987,0.19236114304961804
2023-08-09,0.001111902717789589,0.19347304576740762
2023-08-10,0.0027602943953021065,0.1962333401627097
2023-08-11,0.0020830947582591943,0.1983164349209689
2023-08-14,0.0013292546817737787,0.19964568960274268
2023-08-15,-0.009187348459783745,0.19045834114295893
2023-08-16,-0.0006751016900942334,0.18978323945286468
2023-08-17,0.002602423169250964,0.19238566262211565
2023-08-18,-0.004268943084394716,0.18811671953772094
2023-08-21,-0.001286683463332908,0.18683003607438803
2023-08-22,-0.00510122066792489,0.18172881540646313
2023-08-23,-0.008677719036980131,0.173051096369483
2023-08-24,0.005469074160809801,0.1785201705302928
2023-08-25,-0.009556212170641133,0.16896395835965167
2023-08-28,-0.0035791214802872854,0.1653848368793644
2023-08-29,0.010392313912704452,0.17577715079206885
2023-08-30,0.004759338299257711,0.18053648909132655
2023-08-31,-0.0003073617476417916,0.18022912734368476
2023-09-01,-0.002738047800887635,0.17749107954279714
2023-09-04,0.0009149271740258109,0.17840600671682294
2023-09-05,0.0018338830797175734,0.18023988979654051
2023-09-06,-0.0007735858326245488,0.17946630396391597
2023-09-07,-0.005683600222417896,0.17378270374149807
2023-09-08,-0.005670992845342325,0.16811171089615573
2023-09-11,0.005650495842647992,0.17376220673880372
2023-09-12,0.0023172611499500916,0.1760794678887538
2023-09-13,-0.005669094865453947,0.17041037302329987
2023-09-14,-0.005729768854080368,0.1646806041692195
2023-09-15,-6.0126189937356235e-05,0.16462047797928214
2023-09-18,0.003295546348157459,0.1679160243274396
2023-09-19,-0.008781572013663416,0.15913445231377618
2023-09-20,-0.004569983251628564,0.15456446906214763
2023-09-21,0.0007232046153641043,0.15528767367751173
2023-09-22,0.0067149920093309435,0.16200266568684268
2023-09-25,-0.005394712470854701,0.15660795321598797
2023-09-26,0.002162006882021144,0.15876996009800912
2023-09-27,0.00870788414531404,0.16747784424332315
2023-09-28,0.0018705380836851963,0.16934838232700836
2023-10-09,-0.003211375529025865,0.1661370067979825
2023-10-10,0.003258218382427012,0.1693952251804095
2023-10-11,-0.002345004894699396,0.1670502202857101
2023-10-12,0.007055616488490412,0.1741058367742005
2023-10-13,-0.00418531104099143,0.16992052573320907
2023-10-16,-0.0036810433829640847,0.166239482350245
2023-10-17,-0.004827094720109327,0.16141238763013566
2023-10-18,-0.007040037414672537,0.1543723502154631
2023-10-19,0.0039829826143889455,0.15835533282985206
2023-10-20,0.004517731700318574,0.16287306453017064
2023-10-23,-0.008212168449638128,0.15466089608053252
2023-10-24,0.005344382822577919,0.16000527890311045
2023-10-25,-0.0020419074593014857,0.15796337144380895
2023-10-26,-0.004443584335794698,0.15351978710801426
2023-10-27,0.004401483757268233,0.1579212708652825
2023-10-30,0.0002728061306467702,0.15819407699592924
2023-10-31,-0.0012760046427566251,0.15691807235317262
2023-11-01,-0.0014023261620134178,0.1555157461911592
2023-11-02,-0.004289690480328541,0.15122605571083067
2023-11-03,0.003910905188964992,0.15513696089979567
2023-11-06,0.00448915444984188,0.15962611534963755
2023-11-07,0.0006049934876628507,0.1602311088373004
2023-11-08,0.00015800176544222047,0.16038911060274263
2023-11-09,0.0034940929324706093,0.16388320353521324
2023-11-10,-0.00022664882578413202,0.1636565547094291
2023-11-13,-5.642470493283884e-06,0.16365091223893583
2023-11-14,0.0027475591893085277,0.16639847142824435
2023-11-15,0.0006697545048640599,0.1670682259331084
2023-11-16,-0.004032057416528744,0.16303616851657968
2023-11-17,0.00020046630983545262,0.16323663482641512
2023-11-20,-0.0007764295566078227,0.1624602052698073
2023-11-21,-0.0037740248205657603,0.15868618044924154
2023-11-22,-0.006723756558598904,0.15196242389064263
2023-11-23,0.0014714628858670837,0.1534338867765097
2023-11-24,-0.004397793946980579,0.14903609282952912
2023-11-27,-0.0034294917366962875,0.14560660109283283
2023-11-28,0.001552040161994713,0.14715864125482753
2023-11-29,-0.004397969295080032,0.14276067195974748
2023-11-30,-0.00810562477800987,0.1346550471817376
2023-12-01,0.002951571365221293,0.13760661854695888
2023-12-04,-0.0050849112317337035,0.13252170731522517
2023-12-05,-0.0014475595286497925,0.13107414778657536
2023-12-06,0.0075228003496401125,0.13859694813621548
2023-12-07,-0.003422784901934031,0.13517416323428144
2023-12-08,0.00017117119877740935,0.13534533443305885
2023-12-11,-0.004437727707936031,0.13090760672512283
2023-12-12,3.707710652881577e-05,0.13094468383165164
2023-12-13,-0.0075965789958734155,0.12334810483577822
2023-12-14,0.0004228179305519629,0.12377092276633019
2023-12-15,0.004678911187712937,0.12844983395404314
2023-12-18,-0.010418804918916471,0.11803102903512666
2023-12-19,0.002061023989372879,0.12009205302449955
2023-12-20,-0.0032001637981389263,0.11689188922636062
2023-12-21,0.009533571622624908,0.12642546084898554
2023-12-22,0.0039429176691064384,0.13036837851809197
2023-12-25,0.0028413685238507123,0.1332097470419427
2023-12-26,-0.0019881576758942936,0.13122158936604839
2023-12-27,-0.005690649102295057,0.12553094026375333
2023-12-28,0.017485810580561104,0.14301675084431442
2023-12-29,-0.003092215793608674,0.13992453505070573
2024-01-02,-0.0029827407718437055,0.13694179427886202
2024-01-03,-0.0005679328965999712,0.13637386138226204
2024-01-04,-0.005408102100304108,0.13096575928195794
2024-01-05,-0.0023935095805422447,0.1285722497014157
2024-01-08,-0.007638128746628275,0.12093412095478742
2024-01-09,0.002168541021577791,0.12310266197636521
2024-01-10,4.678731037737065e-05,0.12314944928674258
2024-01-11,0.012557687239740233,0.1357071365264828
2024-01-12,-0.008772780719539719,0.1269343558069431
2024-01-15,-0.00340574800784645,0.12352860779909665
2024-01-16,-0.004990419918586854,0.1185381878805098
2024-01-17,-0.003939057425804569,0.11459913045470523
2024-01-18,0.003508775864680717,0.11810790631938595
2024-01-19,-0.002411073952070939,0.11569683236731501
2024-01-22,-0.01540311170636027,0.10029372066095474
2024-01-23,0.007785235939499455,0.10807895660045419
2024-01-24,-0.0014116524746394948,0.1066673041258147
2024-01-25,0.006460720139684055,0.11312802426549876
2024-01-26,-0.007920063530858138,0.10520796073464062
2024-01-29,-0.007877937177924215,0.0973300235567164
2024-01-30,-0.013330307659845088,0.0839997158968713
2024-01-31,-0.023085615321120256,0.06091410057575104
2024-02-01,0.00603445153478236,0.0669485521105334
2024-02-02,-0.024235034260474655,0.04271351785005874
2024-02-05,-0.024977734782626028,0.01773578306743271
2024-02-06,0.03143432881693349,0.0491701118843662
2024-02-07,0.00750153774720987,0.056671649631576074
2024-02-08,0.018951657005613763,0.07562330663718983
2024-02-19,-0.0040328288419265905,0.07159047779526324
2024-02-20,0.0004726007973245572,0.0720630785925878
2024-02-21,0.0008590325100465418,0.07292211110263434
2024-02-22,0.002034585725613089,0.07495669682824743
2024-02-23,0.00590744873663192,0.08086414556487935
2024-02-26,0.008045827444437825,0.08890997300931718
2024-02-27,0.00395323350215741,0.09286320651147459
2024-02-28,-0.0019648823595689343,0.09089832415190566
2024-02-29,0.002220694385312726,0.09311901853721838
2024-03-01,0.0021631403540423116,0.0952821588912607
2024-03-04,0.002838194568252712,0.0981203534595134
2024-03-05,-0.003976397861106001,0.09414395559840741
2024-03-06,0.0019920740410118297,0.09613602963941924
2024-03-07,-0.0007737097299743253,0.09536231990944491
2024-03-08,-0.003017505504310752,0.09234481440513416
2024-03-11,0.005539808313029522,0.09788462271816369
2024-03-12,0.0066472350986523515,0.10453185781681604
2024-03-13,0.0017062410557281006,0.10623809887254414
2024-03-14,-0.0031208126264555434,0.1031172862460886
2024-03-15,0.001921721378159759,0.10503900762424835
2024-03-18,0.000517746961462517,0.10555675458571087
2024-03-19,-0.0011600472747213535,0.10439670731098952
2024-03-20,-0.0016765647968714382,0.10272014251411808
2024-03-21,-0.002016978189828338,0.10070316432428975
2024-03-22,-0.005874471704195148,0.09482869262009459
